IDNO,Name,Title,Date,Venue,War,Region,Afghanistan,Iran,NorthKorea,Russia,Syria,Sudan,Kosovo,Libya,OpposeSupport,PartyAffiliation,Month,Day,Year,WC,WPS,Sixltr,Dic,funct,pronoun,ppron,i,we,you,shehe,they,ipron,article,verb,auxverb,past,present,future,adverb,preps,conj,negate,quant,number,swear,social,family,friend,humans,affect,posemo,negemo,anx,anger,sad,cogmech,insight,cause,discrep,tentat,certain,inhib,incl,excl,percept,see,hear,feel,bio,body,health,sexual,ingest,relativ,motion,space,time,work,achieve,leisure,home,money,relig,death,assent,nonfl,filler,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,AllPct,ZWC,ZWPS,ZSixltr,ZDic,Zfunct,Zpronoun,Zppron,Zi,Zwe,Zyou,Zshehe,Zthey,Zipron,Zarticle,Zverb,Zauxverb,Zpast,Zpresent,Zfuture,Zadverb,Zpreps,Zconj,Znegate,Zquant,Znumber,Zswear,Zsocial,Zfamily,Zfriend,Zhumans,Zaffect,Zposemo,Znegemo,Zanx,Zanger,Zsad,Zcogmech,Zinsight,Zcause,Zdiscrep,Ztentat,Zcertain,Zinhib,Zincl,Zexcl,Zpercept,Zsee,Zhear,Zfeel,Zbio,Zbody,Zhealth,Zsexual,Zingest,Zrelativ,Zmotion,Zspace,Ztime,Zwork,Zachieve,Zleisure,Zhome,Zmoney,Zrelig,Zdeath,PsychDistance,Honesty,Status,CatThink,ComplexThink,CogProcess
61,Brownback,Senator,6/4/2009,1,0,4,0,0,1,0,0,0,0,0, ,0,6,4,9,938,19.14,24.31,74.09,49.47,13.75,7.57,1.81,2.24,0.53,0.53,2.45,6.18,6.18,13.11,9.49,2.24,7.89,1.81,2.35,10.98,4.26,1.17,1.92,0.85,0,8.85,0,0.11,0.11,3.09,1.28,1.81,1.17,0.21,0,16.1,0.96,2.67,3.09,2.13,1.28,0.53,4.8,1.81,1.17,0.11,0.96,0.11,0.43,0.43,0,0,0,13.86,2.35,7.78,3.41,3.41,2.24,0.21,0,0.64,0,0,0.32,0,0.21,6.18,4.9,0.53,1.28,0,0,0.53,0,0.96,0.11,0,14.61,0.019796785,0.121331952,-0.738364246,-0.457413163,0.025462818,0.497812806,0.379019759,-0.164782439,-0.13248497,-0.173619205,0.003222329,2.204302435,0.465360578,-0.689639476,0.432225981,0.916418018,0.366429662,0.334308821,0.636119859,-0.429391706,-0.93576113,-0.717355654,0.004511956,-0.065399438,0.441529437,-0.152946216,0.001711587,-0.35597421,-0.302766522,-1.249772403,-1.438966216,-1.344739503,-0.603868053,1.397772801,-1.145845142,-0.803033554,-0.000796092,-1.130557656,1.042917368,1.555298539,0.231813604,-0.17813001,-0.755800906,-0.31106353,-0.223758375,-0.141769104,-0.536450747,0.297974123,-0.248091363,-0.139881418,0.843799874,-0.697571999,-0.332793442,-0.38229152,0.935924729,0.682824405,1.147036209,-0.296119811,0.257748518,-0.317121506,-0.191326502,-0.745577071,0.082733702,-0.504388368,-0.85015432,-3.152828643,-2.97079382,-0.141321735,-2.795990833,-0.591846879,-0.087640288
62,Brownback,Senator,6/27/2008,1,0,4,0,0,1,0,0,0,0,0, ,0,6,27,8,2012,20.32,24.85,73.71,51.04,13.92,6.16,1.79,2.49,0.84,0.2,0.84,7.75,6.01,11.43,7.65,1.49,7.95,0.6,3.98,13.67,4.37,1.44,2.29,0.2,0,8.6,0,0.1,1.09,3.18,1.24,1.94,0.6,0.7,0.35,13.52,1.24,0.99,1.04,2.14,1.14,0.4,5.86,1.89,1.69,0.6,0.84,0.2,0.75,0.5,0.2,0.05,0,14.76,1.94,7.9,4.17,2.19,1.29,0.25,0.05,0.25,0,0.45,0.25,0.15,0.05,4.42,4.52,0.35,0.05,0.7,0,0.05,0,1.14,0,0,11.23,0.965414769,0.368935967,-0.644976251,-0.527321021,0.28084452,0.543690216,-0.140625717,-0.178497858,0.028528993,0.076591767,-0.484803255,0.088599966,1.360659314,-0.794244925,-0.114193094,0.060841654,-0.293335406,0.357803042,-0.854901345,0.705084447,0.50786537,-0.637787931,0.336328513,0.353929912,-0.812937935,-0.152946216,-0.084864638,-0.35597421,-0.336635573,-0.262644871,-1.394411929,-1.373299514,-0.523156174,0.286836164,-0.747271829,0.105499247,-0.83193274,-0.878448905,-0.952324033,-0.610334264,0.240735591,-0.358323478,-0.923398864,0.355905634,-0.150284019,0.453409713,0.738854544,0.129753712,0.132788948,0.51384549,1.094181927,-0.020946038,0.052643361,-0.38229152,1.332746425,0.178902226,1.22392336,0.258603393,-0.653838729,-1.0839802,-0.070118607,-0.575346422,-0.460002832,-0.504388368,-0.191688123,-1.008192096,-1.052306044,0.283618618,-0.817162713,-2.269486043,-1.830772939
79,DeMint,Senator,6/8/2009,1,0,4,0,0,1,0,0,0,0,0, ,0,6,8,9,767,15.98,31.68,70.8,43.16,11.08,4.95,1.04,1.69,0,0.39,1.83,6.13,5.61,10.43,7.43,1.56,6.52,0.78,2.09,11.21,4.43,0.91,1.56,0.39,0,6.91,0,0.13,0.13,5.87,1.96,3.91,1.3,1.69,0.39,12.91,1.56,1.3,0.65,1.17,1.56,1.56,3.65,1.96,1.69,0.78,0.52,0.26,0.26,0.13,0.13,0,0,13.17,1.17,7.82,3.52,3.13,2.48,0.26,0.26,0.52,0.26,0.13,0,0,0,6.78,3.52,0,0,0,0,0.26,0,2.87,0.13,0,13.69,-0.130762503,-0.541743206,0.536208939,-1.062668034,-1.000943896,-0.2227324,-0.586562616,-0.692826075,-0.486715688,-0.601399253,-0.203818828,1.38955987,0.436847879,-1.040375393,-0.439442543,-0.04145552,-0.231757333,-0.202142556,-0.633096538,-0.610351093,-0.812328381,-0.594387355,-0.315015098,-0.473395562,-0.446247472,-0.152946216,-0.670119917,-0.35597421,-0.235028419,-1.229626943,-0.062733804,-0.859219321,0.699939221,1.651144314,0.058008948,0.209331568,-1.028441792,-0.590324619,-0.584154489,-1.022332699,-0.624697123,0.182256926,0.572090613,-1.034662152,-0.085993957,0.453409713,1.207334038,-0.31883405,0.386709155,-0.487173837,-0.229266067,-0.257765125,-0.332793442,-0.38229152,0.631694761,-0.767488209,1.17266526,-0.215830927,0.048531773,-0.123388783,-0.039816633,0.139622304,-0.084262155,0.044911037,-0.659930752,1.413134877,-0.236162097,-0.395288865,-0.877052292,-1.676956573,-1.174479108
215,Frist,Senator,7/25/2006,1,0,4,0,0,1,0,0,0,0,0, ,0,7,25,6,904,21.02,35.73,66.92,39.38,7.3,1.77,0.88,0.66,0,0,0.22,5.53,7.19,6.75,3.87,0.77,2.77,1.11,1.88,12.39,4.09,0.77,2.77,0.66,0,4.76,0,0.22,1,5.2,2.77,2.43,0,2.1,0.11,12.28,1.66,1.22,1,1.33,1.66,2.21,2.99,1.11,0.44,0.11,0.11,0.11,0.11,0.11,0,0,0,12.83,2.21,7.08,3.54,4.76,2.43,0.33,0.11,1,0.11,0.11,0,0.22,0,6.97,6.64,0.22,0,0,0,1,0,1.11,0,0,15.93,-0.01013898,0.515819704,1.236618899,-1.776464053,-1.615811943,-1.242830108,-1.758529009,-0.802549428,-1.150093214,-0.601399253,-0.780576336,-0.7261426,0.094695496,-0.068160045,-1.636360515,-1.696809789,-0.926709872,-1.670531363,-0.226454391,-0.756510597,-0.179064712,-0.840323953,-0.487068127,0.897924744,0.074838975,-0.152946216,-1.414675449,-0.35597421,0.069793046,-0.353299441,-0.394415716,-0.280879104,-0.218934477,-0.882570821,0.391509068,-0.517494674,-1.231393764,-0.500285779,-0.679165984,-0.652590513,-0.481945335,0.310966546,1.410080407,-1.449944839,-0.866658992,-0.977308598,-0.536450747,-0.89358712,-0.248091363,-0.793608325,-0.300803796,-0.697571999,-0.332793442,-0.38229152,0.481784342,0.510753417,0.698527827,-0.201232947,1.266472111,-0.163749767,0.172297185,-0.371069643,0.583721271,-0.271992466,-0.689195916,4.294130158,1.906989745,-0.948943039,2.625754657,-1.407738293,-1.179451763
257,Kyl,Senator,1/15/2003,1,0,4,0,0,1,0,0,0,0,0, ,0,1,15,3,2055,22.83,26.72,75.23,50.8,11.14,4.87,0.83,2.48,0.05,0.44,1.07,6.28,7.83,11.97,9,1.02,8.42,1.12,3.36,12.6,4.33,1.31,2.04,0.49,0,6.67,0,0.05,0.24,4.87,2.14,2.58,0.1,2,0.24,16.11,2.29,2,1.8,2.73,0.58,0.68,5.26,2.43,0.83,0.24,0.29,0.29,0.39,0.15,0.19,0.05,0,13.77,1.22,8.66,3.41,2.19,2.24,0.34,0.05,0.49,0.15,0.15,0,0.05,0,4.82,5.6,0.1,0.1,0.05,0,0.15,0,0.49,0,0,11.29,1.003274707,0.895619083,-0.321577085,-0.247689591,0.241805279,-0.206540373,-0.616046047,-0.836837976,0.022088434,-0.561042644,-0.129875558,0.390843176,0.522385975,0.325648704,0.061441609,0.688574312,-0.706788182,0.541841106,-0.214131902,0.27356591,-0.066365245,-0.666721648,0.176564986,0.07059927,-0.253252492,-0.152946216,-0.753233092,-0.35597421,-0.505980831,-1.118826914,-0.557781434,-0.730699273,-0.125805386,-0.687669657,0.310167576,-0.180039633,0.002425368,0.06695891,0.247196095,0.192534483,0.767132809,-1.07909735,-0.562418646,-0.021624082,0.345667886,-0.530924485,-0.198104445,-0.641256504,0.513669259,-0.221597281,-0.157728337,-0.054777336,0.052643361,-0.38229152,0.896242559,-0.706034284,1.710875318,-0.296119811,-0.653838729,-0.317121506,0.202599159,-0.575346422,-0.126011119,-0.187484865,-0.630665588,0.106534006,-0.188990374,0.297883766,-0.123735235,1.086909393,0.314155005
258,Kyl,Senator,6/4/2009,1,0,4,0,0,1,0,0,0,0,0, ,0,6,4,9,1086,25.26,36.37,67.96,39.04,6.63,2.39,0.46,1.2,0,0.28,0.46,4.24,7,8.93,5.34,1.38,3.87,1.01,1.93,10.87,4.7,1.66,1.75,0.92,0,5.99,0,0.18,0.37,6.35,3.78,2.49,0.46,1.2,0.18,13.81,1.66,2.03,1.75,1.57,0.74,1.66,3.87,2.03,0.46,0,0.37,0.09,0.18,0,0.18,0,0,14.73,2.21,8.38,3.78,4.88,3.41,0.28,0,0.74,0,0,0.09,0,0,5.89,5.89,0.46,0,0.18,0,0.92,0,2.21,0,0.09,15.65,0.150105409,1.405515486,1.347300966,-1.585137285,-1.671117534,-1.423641077,-1.530032417,-1.090573229,-0.802303055,-0.601399253,-0.366494023,-0.410758381,-0.640932128,-0.185072017,-0.927316716,-1.013278673,-0.39010095,-1.23980398,-0.349679284,-0.721710715,-0.994794184,-0.399084763,0.606697559,-0.258064274,0.576625923,-0.152946216,-0.988720423,-0.35597421,-0.065683161,-0.987881425,0.174889059,0.440261166,-0.181682841,0.013974534,-0.340564365,-0.335788113,-0.738510403,-0.500285779,0.282825405,0.139714171,-0.267817653,-0.873161958,0.70101212,-0.896234589,-0.021703895,-0.954417105,-0.822743771,-0.529109563,-0.332731432,-0.650605564,-0.694261308,-0.088608634,-0.332793442,-0.38229152,1.319519035,0.510753417,1.531471965,-0.026057199,1.35613643,0.627325518,0.020787315,-0.745577071,0.221896915,-0.504388368,-0.85015432,3.352891987,2.876941472,-0.313129078,1.094751481,2.270198603,-0.217460374
388,Kyl,Senator,1/10/2003,1,0,4,0,0,1,0,0,0,0,0, ,0,1,10,3,4440,24,28.63,74.17,49.53,10.99,4.41,1.33,1.69,0.27,0.25,0.88,6.58,7,10.99,7.77,2.07,6.58,1.22,3.47,13.81,5.38,1.33,1.87,0.56,0,5.7,0,0.05,0.32,5.23,2.34,2.79,0.32,1.78,0.18,16.28,1.71,2.77,1.87,2.32,1.33,0.72,4.39,2.68,0.79,0.05,0.38,0.23,0.32,0.09,0.16,0,0.07,12.55,1.64,7.57,2.95,2.41,2.32,0.09,0.07,0.59,0.07,0.09,0.05,0.16,0,4.19,5.68,0.14,0.18,0.18,0,0.23,0,0.81,0,0,11.4,3.103180566,1.141124758,0.008739711,-0.44269572,0.035222628,-0.247020441,-0.785575777,-0.493952498,-0.486715688,-0.383473568,-0.410859985,0.141164002,0.693462166,-0.185072017,-0.257302851,0.116640113,0.216882913,-0.178648335,-0.090907009,0.350125651,0.582998348,0.092788433,0.20114399,-0.122065566,-0.118156006,-0.152946216,-1.089148844,-0.35597421,-0.505980831,-1.038245075,-0.379564287,-0.587899219,0.004575341,-0.258887096,0.131216292,-0.335788113,0.057190186,-0.455266359,1.161681737,0.26648292,0.401331352,-0.1137752,-0.510850043,-0.569042169,0.575275249,-0.576707471,-0.692610578,-0.515091196,0.259749052,-0.364600042,-0.372341525,-0.156271231,-0.332793442,0.060512215,0.358328703,-0.18982132,1.012483695,-0.63187333,-0.489454144,-0.252543932,-0.554950189,-0.507254162,0.013152095,-0.356500067,-0.718461081,0.229785607,1.147591189,-0.376236758,0.663968892,3.285789976,0.706415378
384,Murkowski,Senator,9/25/1998,1,0,4,0,0,1,0,0,0,0,0, ,0,9,25,98,1103,21.21,31.55,70.53,41.07,6.98,2.99,1.63,0.82,0,0.27,0.27,3.99,8.43,9.97,5.53,1.36,5.44,0.63,2.36,12.06,4.35,0.82,1.63,1,0,4.71,0,0.18,0.91,4.81,2.45,2.18,0.45,1.27,0,12.6,1.81,1.9,1.09,1.54,0.91,1,2.45,2.18,1.18,0.18,0.54,0.27,0.36,0,0.18,0,0.18,15.23,1.45,8.88,3.54,4.26,1.81,0.18,0.36,0.27,0,0.36,0,0.18,0,6.53,4.99,0.27,0.27,0.09,0,0.82,0,3.08,0.09,0.36,16.59,0.165073291,0.555688147,0.513726644,-1.112339407,-1.34091062,-1.329187585,-1.308906682,-0.288221211,-1.047044278,-0.601399253,-0.381282677,-0.660437554,-0.783495621,0.694844405,-0.589057289,-0.924931113,-0.407694685,-0.625038533,-0.817933878,-0.42243173,-0.356163874,-0.65225479,-0.425620617,-0.394062982,0.731021908,-0.152946216,-1.431990694,-0.35597421,-0.065683161,-0.44395401,-0.587484292,-0.50935919,-0.374149629,-0.005515582,-0.283625321,-0.803033554,-1.128307048,-0.36522752,0.128431726,-0.557513951,-0.294583614,-0.654355604,-0.149869824,-1.789721582,0.116060523,-0.130323358,-0.354264277,-0.290797315,0.42902919,-0.282884179,-0.694261308,-0.088608634,-0.332793442,0.756346655,1.539975534,-0.423346232,1.851835095,-0.201232947,0.89287078,-0.664225968,-0.282232424,0.480083602,-0.432170189,-0.504388368,-0.323381362,2.679344745,3.138951323,-1.36022232,1.441464465,1.146799052,-0.236795794
417,Santorum,Senator,4/27/2006,1,0,4,0,0,1,0,0,0,0,0, ,0,4,27,6,630,30,37.3,70.79,38.25,5.71,2.54,0.79,1.27,0,0,0.48,3.17,5.71,5.08,3.17,0.95,2.86,0.48,1.59,14.92,5.4,0.79,2.06,0.48,0,7.46,0,0,1.9,7.3,4.76,2.54,0.48,0.95,0.16,13.02,1.43,0.95,1.11,2.06,1.27,1.27,4.6,1.9,0.95,0,0.63,0.32,0.63,0.16,0.48,0.16,0,13.97,1.43,9.52,2.7,3.17,2.38,0,0.32,0.32,2.54,0.48,0,0,0,4.6,7.62,0.48,1.59,0,0,0.32,0,4.13,0,0,18.73,-0.251386026,2.400128223,1.508135846,-1.064507715,-1.799621703,-1.671918826,-1.474750983,-0.864268814,-0.757219145,-0.601399253,-0.780576336,-0.384476363,-1.251103878,-0.978842776,-2.179527095,-2.022300797,-0.768366255,-1.635290031,-1.002771217,-0.958349913,1.178695528,0.107255291,-0.462489123,0.093265722,-0.27255199,-0.152946216,-0.479652222,-0.35597421,-0.675326089,0.553246252,0.645184308,1.139981428,-0.15063981,0.052954767,-0.543918097,-0.387704273,-0.993005733,-0.70737511,-0.999829781,-0.536385826,0.169359697,-0.191000972,0.198218244,-0.436906769,-0.141099724,-0.393575527,-0.822743771,-0.164632007,0.640629362,0.268697899,-0.121959473,0.926330307,0.900604329,-0.38229152,0.984425158,-0.447927802,2.261899901,-0.814348068,0.078419879,-0.204110751,-0.827667954,0.343899082,-0.362588582,4.861844277,-0.147790376,3.565237742,2.769059594,-0.494349584,3.887515692,0.633496545,-1.707204891
422,Sessions,Senator,1/10/2003,1,0,4,0,0,1,0,0,0,0,0, ,0,1,10,3,1087,13.42,26.22,78.56,52.62,13.16,6.35,1.29,2.3,0.46,0,2.3,6.81,7.73,12.33,9.02,1.93,8.92,0.55,3.4,11.96,5.7,1.1,2.58,0.83,0,8.74,0,0.09,1.2,5.61,3.31,2.3,0,1.01,0.46,14.81,1.66,2.39,1.38,1.56,0.92,0.37,5.52,2.12,1.29,0.55,0.64,0.09,0.55,0.09,0.37,0,0.09,12.33,1.93,8.1,2.3,2.21,2.12,0.74,0,1.01,0.09,0,0.09,0.28,0,6.44,5.06,0.28,0.09,1.1,0,0.55,0,1.01,0,0.09,14.63,0.150985872,-1.078918018,-0.40804745,0.364924002,0.537852857,0.338591206,-0.070602568,-0.521383336,-0.093841619,-0.230118456,-0.780576336,2.007187298,0.82462058,0.264116087,0.17853141,0.697874055,0.093726767,0.73762628,-0.916513792,0.301405816,-0.409830286,0.324258172,-0.081514558,0.682593456,0.402930441,-0.152946216,-0.036381952,-0.35597421,-0.370504625,-0.151844842,-0.191446188,0.10468104,-0.299646356,-0.882570821,-0.495113201,0.391038128,-0.416364416,-0.500285779,0.710377134,-0.25115614,-0.27673964,-0.641484642,-0.962075316,0.141972128,0.060954755,-0.004420147,0.608721351,-0.150613639,-0.332731432,0.105266173,-0.372341525,0.554186028,-0.332793442,0.187027568,0.261327844,0.166611441,1.352068612,-1.10630765,-0.638894676,-0.413987867,1.414678115,-0.745577071,0.597637592,-0.314246266,-0.85015432,-0.109018167,-3.474762936,0.197423261,-0.73229306,-0.707100423,0.210091355
8,Biden,Senator,2/6/2003,1,0,4,0,0,1,0,0,0,0,0, ,1,2,6,3,4009,18.06,26.52,74.51,50.49,12.97,6.71,1.55,2.84,0.72,0.22,1.37,6.26,7.06,13.49,8.86,1.87,8.78,1.1,2.74,10.83,5.06,1.75,2.07,1.02,0,8.63,0.02,0.15,0.62,3.77,2,1.77,0.25,1,0.15,16.54,2.15,2.44,1.8,2.1,1.25,0.47,5.21,2.99,1.32,0.22,0.87,0.12,0.37,0.15,0.17,0,0.05,11.4,1.52,6.31,3.37,2.89,2.05,0.42,0.12,0.82,0.05,0.22,0.1,0.1,0.07,5.21,6.59,0.25,0.17,0.87,0.02,0.42,0,1.65,0,0.05,15.24,2.723700723,-0.105288672,-0.356165231,-0.380146584,0.191379592,0.287316454,0.062072873,-0.343082888,0.253948541,-0.020264093,-0.455225947,0.78507345,0.510980895,-0.148152447,0.555820771,0.623476111,0.040945562,0.682806431,-0.238776881,-0.157952627,-1.016260749,-0.138681306,0.717303078,0.104598947,0.769620904,-0.152946216,-0.074475491,-0.270600894,-0.167290315,-0.736063177,-1.102333827,-0.83065931,-0.628702478,-0.395317911,-0.503247351,-0.413662353,0.140948143,-0.059095465,0.769759319,0.192534483,0.205047644,-0.216742896,-0.83315381,-0.053084891,0.859988379,0.029917093,-0.250157722,0.171808815,-0.205771328,-0.262455213,-0.157728337,-0.122439932,-0.332793442,-0.066003138,-0.148721242,-0.337310738,0.205168607,-0.32531577,-0.130796866,-0.470493245,0.44501495,-0.337023513,0.333227486,-0.398753867,-0.528237512,-1.036575704,-0.583068174,0.576767335,-2.076399198,2.097070224,0.710663854
9,Biden,Senator,1/17/2003,1,0,4,0,0,1,0,0,0,0,0, ,1,1,17,3,667,15.51,27.44,71.81,46.48,9.75,4.8,0.45,3.3,0.3,0,0.75,4.95,7.65,11.69,7.35,1.2,6.9,2.1,2.85,10.34,6,1.05,2.1,1.65,0,7.05,0,0.15,0,4.5,0.9,3.6,0.6,1.95,0.3,18.89,1.8,1.2,3.3,1.95,1.95,0.45,7.65,3,0.6,0.15,0.15,0.3,0.9,0.6,0,0,0.3,13.94,1.2,7.65,4.65,2.55,1.8,0.15,0,0.45,0,0,0,0.15,0,6.75,4.65,0.3,0,0,0,0.6,0,2.1,0,0,14.39,-0.21880887,-0.640365144,-0.197059759,-0.876860308,-0.460901061,-0.581655667,-0.641844049,-1.097430939,0.550214232,-0.359259603,-0.780576336,-0.029669116,-0.236051808,0.214889993,-0.029628237,-0.078654492,-0.548444566,-0.053345824,0.993472049,-0.081392886,-1.279226171,0.541261052,-0.142962069,0.138598624,1.98548928,-0.152946216,-0.621637231,-0.35597421,-0.167290315,-1.360572432,-0.740949057,-1.616059605,0.507472433,0.286836164,0.269496829,-0.024291153,0.897991214,-0.374231404,-0.702918858,1.777143851,0.071217843,0.684224444,-0.858938111,1.482202618,0.869172674,-0.794176654,-0.432344192,-0.837513649,0.555989293,0.820279978,1.451870574,-0.697571999,-0.332793442,1.515438771,0.971197768,-0.730615854,1.063741795,0.608954891,-0.384845771,-0.672298164,-0.373138346,-0.745577071,-0.181676405,-0.504388368,-0.85015432,-0.608536853,0.035549912,1.288385568,-1.2317677,-1.932246368,-1.077150262
56,Biden,Senator,3/7/2001,1,0,4,0,0,1,0,0,0,0,0, ,1,3,7,1,3268,21.36,32.99,69,40.54,6.61,3.55,0.95,1.62,0,0.52,0.46,3.06,7.62,8.11,5.88,0.86,4.99,1.13,1.81,12.42,4.16,1.32,2.02,0.67,0,5.72,0.21,0.24,0.83,5.63,3.52,2.08,0.34,1.22,0.15,12.27,1.32,1.13,1.04,1.68,1.01,0.98,4.25,1.84,0.76,0.31,0.18,0.24,0.58,0.12,0.15,0.06,0.24,15.67,1.56,9.67,4.07,3.49,2.48,0.64,0.24,1.35,0.12,0.12,0,0.06,0.06,5.45,4.87,0.09,0.09,0.06,0,0.8,0,1.35,0,0.09,12.79,2.071277142,0.587163234,0.762761297,-1.393810517,-1.427122278,-1.429038419,-1.102522663,-0.754545461,-0.531799597,-0.601399253,-0.011566326,-0.410758381,-1.313831815,0.196430208,-1.194021264,-0.762185609,-0.847538064,-0.801245189,-0.201809413,-0.805230432,-0.162964788,-0.789689947,0.188854488,0.047932819,0.094138473,-0.152946216,-1.082222746,0.540445603,0.137531149,-0.524535849,-0.181545235,0.254621096,-0.43623569,-0.219906863,-0.324296067,-0.413662353,-1.234615224,-0.806417834,-0.786053917,-0.610334264,-0.169675799,-0.525645984,-0.175654126,-0.657132436,-0.196205491,-0.61104471,-0.015917975,-0.795458547,0.302069086,0.16655307,-0.265034931,-0.190102529,0.129730722,1.135892713,1.733977252,-0.288147599,2.35800884,0.185613498,0.317524731,-0.123388783,1.111658376,0.071530044,1.070792519,-0.250865566,-0.674563334,3.125316419,2.053698677,-0.378653389,1.990247981,-1.145217031,-1.59247175
58,Biden,Senator,9/22/2008,1,0,4,0,0,1,0,0,0,0,0, ,1,9,22,8,760,30.4,34.21,68.29,38.42,6.58,1.71,1.18,0.26,0,0.13,0.13,4.87,7.24,7.5,5.92,0.39,4.47,1.58,0.92,12.5,4.21,0.66,0.92,0.39,0,5.53,0.13,0.26,2.24,6.45,5.39,1.05,0,0.39,0.39,12.11,2.11,0.79,1.45,1.32,0.92,0.79,4.47,1.18,0.79,0.53,0.13,0,0.13,0,0.13,0,0,13.82,2.63,8.42,2.5,2.76,3.82,0.66,0.26,0.66,0.13,0,0.13,0,0,4.74,5.53,0,0,0,0,0.79,0,0.53,0.13,0,11.84,-0.136925749,2.484061788,0.973748988,-1.52442783,-1.771968907,-1.437134433,-1.780641583,-0.596818141,-1.407715555,-0.601399253,-0.588323833,-0.844411682,-0.281672126,-0.037393736,-1.392423428,-0.743586123,-1.26099084,-1.00486177,0.352702605,-1.424668332,-0.120031658,-0.7535228,-0.622252651,-1.198722005,-0.446247472,-0.152946216,-1.148020677,0.198952341,0.205269252,0.895719069,0.224393822,1.589801597,-1.075722114,-0.882570821,-0.999430456,0.209331568,-1.286158582,-0.095111001,-1.189852772,-0.177207703,-0.490867322,-0.641484642,-0.420604988,-0.518704874,-0.80236893,-0.576707471,0.556668074,-0.865550385,-0.713611743,-0.752750393,-0.694261308,-0.257765125,-0.332793442,-0.38229152,0.918288209,1.026966381,1.557101015,-0.960327859,-0.227933212,0.958285586,1.172262323,0.139622304,0.110566344,-0.229738666,-0.85015432,2.715242866,1.895126587,-1.412296666,2.208747022,-0.460341492,-1.284963772
76,Daschle,Senator,2/6/2003,1,0,4,0,0,1,0,0,0,0,0, ,1,2,6,3,735,19.34,30.48,72.52,42.86,8.84,3.13,0.41,1.22,0,1.22,0.27,5.71,7.07,11.02,6.53,3.13,5.17,0.68,1.9,11.97,4.76,0.95,1.63,0.95,0,5.03,0,0,0.14,5.44,1.36,4.08,0.27,2.59,0.41,12.52,2.59,1.5,1.5,0.95,1.09,0.54,4.22,1.5,0.82,0,0.68,0.14,0.14,0.14,0,0,0,16.46,1.09,9.12,5.99,5.44,3.13,0.41,0,0.54,0,0.14,0,0.14,0,7.07,4.9,0.14,0,0,0,0.54,0,3.13,0,0,15.78,-0.15893734,0.163298734,0.328680062,-0.746242995,-1.049742947,-0.827234745,-1.257310677,-1.124861777,-0.789421938,-0.601399253,1.023639458,-0.660437554,0.197341211,-0.141999185,-0.247545368,-0.459943959,1.149350876,-0.730762527,-0.756321431,-0.742590645,-0.404463645,-0.355684187,-0.26585709,-0.394062982,0.634524418,-0.152946216,-1.321173126,-0.35597421,-0.675326089,-1.219554213,-0.275604285,-1.287619482,0.805485524,-0.356337678,0.790082382,0.261247728,-1.154078727,0.337075429,-0.346625751,-0.124387391,-0.820980832,-0.422678288,-0.742908755,-0.676008922,-0.508471505,-0.542370231,-0.822743771,-0.094540169,-0.121131259,-0.732321427,-0.193497202,-0.697571999,-0.332793442,-0.38229152,2.082298519,-0.865814487,2.005609397,1.587019488,1.77456992,0.401304008,0.414712976,-0.745577071,-0.056429512,-0.504388368,-0.64529817,2.166692572,2.698479798,-0.265959413,0.0297626,-0.300255447,-0.009550322
106,Feingold,Senator,12/8/2006,1,0,4,0,0,1,0,0,0,0,0, ,1,12,8,6,406,21.37,30.05,71.67,45.32,8.87,4.19,0.74,3.2,0,0.25,0,4.68,7.64,11.33,8.37,2.22,6.4,1.23,3.2,10.34,4.68,1.48,1.23,1.23,0,6.9,0,0,0.25,7.64,5.42,2.22,0,1.23,0.25,15.27,0.74,1.48,2.46,1.23,1.97,0.99,5.17,2.22,0.49,0.25,0,0.25,0,0,0,0,0,14.78,0.99,9.36,4.43,3.45,2.22,0.99,0,0.25,0,0,0.25,0,0,5.17,5.91,0,0.49,0,0,0.25,0,3.45,0.25,0,15.76,-0.448609889,0.589261573,0.254315548,-0.902615834,-0.649590726,-0.819138732,-0.866655213,-0.898557362,0.485808647,-0.601399253,-0.410859985,-1.015244801,-0.390020381,0.208736731,-0.146718039,0.395632405,0.348835927,-0.249130998,-0.07858452,0.162206288,-1.279226171,-0.413551621,0.385486521,-0.847392009,1.174910362,-0.152946216,-0.673582966,-0.35597421,-0.675326089,-1.108754184,0.813500502,1.611221605,-0.349315205,-0.882570821,-0.316161918,-0.154081553,-0.268177261,-1.328643103,-0.370378625,0.889762605,-0.571165203,0.709966368,-0.162761975,-0.078253539,0.152797701,-0.920079866,-0.172077807,-1.047789163,0.344389121,-1.018326949,-0.694261308,-0.697571999,-0.332793442,-0.38229152,1.341564685,-0.988722336,2.1593837,0.448377121,0.287636624,-0.333265899,2.172227462,-0.745577071,-0.460002832,-0.504388368,-0.85015432,0.720978035,-3.02070409,0.782966756,-0.669455853,-0.906774015,-1.699021728
