IDNO,Name,Title,Date,Venue,War,Region,Afghanistan,Iran,NorthKorea,Russia,Syria,Sudan,Kosovo,Libya,OpposeSupport,PartyAffiliation,Month,Day,Year,WC,WPS,Sixltr,Dic,funct,pronoun,ppron,i,we,you,shehe,they,ipron,article,verb,auxverb,past,present,future,adverb,preps,conj,negate,quant,number,swear,social,family,friend,humans,affect,posemo,negemo,anx,anger,sad,cogmech,insight,cause,discrep,tentat,certain,inhib,incl,excl,percept,see,hear,feel,bio,body,health,sexual,ingest,relativ,motion,space,time,work,achieve,leisure,home,money,relig,death,assent,nonfl,filler,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,AllPct,ZWC,ZWPS,ZSixltr,ZDic,Zfunct,Zpronoun,Zppron,Zi,Zwe,Zyou,Zshehe,Zthey,Zipron,Zarticle,Zverb,Zauxverb,Zpast,Zpresent,Zfuture,Zadverb,Zpreps,Zconj,Znegate,Zquant,Znumber,Zswear,Zsocial,Zfamily,Zfriend,Zhumans,Zaffect,Zposemo,Znegemo,Zanx,Zanger,Zsad,Zcogmech,Zinsight,Zcause,Zdiscrep,Ztentat,Zcertain,Zinhib,Zincl,Zexcl,Zpercept,Zsee,Zhear,Zfeel,Zbio,Zbody,Zhealth,Zsexual,Zingest,Zrelativ,Zmotion,Zspace,Ztime,Zwork,Zachieve,Zleisure,Zhome,Zmoney,Zrelig,Zdeath,PsychDistance,Honesty,Status,CatThink,ComplexThink,CogProcess
2391,Conyers,Representative,3/23/2000,3,1,1,0,0,0,0,0,0,0,0, ,1,3,23,0,2116,16.4,22.16,83.41,58.7,16.49,9.03,3.4,2.84,0.95,0.33,1.51,7.47,6.33,15.97,11.63,1.89,9.64,1.89,4.63,12,5.06,1.65,2.88,0.57,0,9.97,0,0.05,2.03,4.25,2.36,1.8,0.09,0.8,0.28,18.05,2.32,1.75,2.79,1.75,1.56,0.76,5.34,2.55,1.28,0.33,0.43,0.19,0.8,0,0.33,0,0.47,9.69,1.7,4.44,3.17,2.6,2.22,0.14,0,0.61,0.33,0.8,0.43,0.09,0.09,6.47,6.76,0.09,0.33,0.14,0,0.8,0,0.24,0,0,14.84,1.056982991,-0.453612964,-1.110186817,1.257169025,1.526846964,1.237248711,0.91709238,0.925593381,0.253948541,0.165376305,-0.292550752,0.969047577,1.200988202,-0.597340551,1.362439405,1.911490528,0.058539297,1.019556931,0.734699774,1.157482914,-0.388363721,-0.138681306,0.594408057,1.022590227,-0.098856508,-0.152946216,0.389573073,-0.35597421,-0.505980831,0.684191741,-0.864710965,-0.573619214,-0.610076659,-0.707159773,-0.665930336,-0.076207313,0.627388584,0.093970562,-0.049714828,1.238376666,-0.107221892,0.182256926,-0.45928144,0.028713214,0.45587942,-0.015865893,0.036135302,-0.444999358,0.090468914,0.615990319,-0.694261308,0.418860836,-0.332793442,2.59081927,-0.902682466,-0.116076611,-0.992989499,-0.47129556,-0.347485638,-0.333265899,-0.40344032,-0.745577071,0.040984737,0.192799338,0.320452253,-4.891054344,-3.235104926,-0.506268535,-3.458330494,0.473535727,0.044255734
1364,Crowley,Representative,3/23/2000,3,1,1,0,0,0,0,0,0,0,0, ,1,3,23,0,31,7.75,16.13,93.55,64.52,19.35,16.13,12.9,0,3.23,0,0,3.23,6.45,16.13,9.68,0,16.13,0,9.68,19.35,0,0,0,0,0,3.23,0,0,0,6.45,3.23,3.23,0,0,0,16.13,3.23,0,3.23,0,0,3.23,3.23,3.23,0,0,0,0,0,0,0,0,0,16.13,6.45,6.45,3.23,3.23,0,3.23,0,0,0,0,0,0,0,12.9,3.23,0,0,0,0,0,0,0,0,0,16.13,-0.778783766,-2.268676292,-2.153019423,3.122605011,2.47354856,2.009068669,3.533746907,7.440417461,-1.575170076,2.005637644,-0.780576336,-1.015244801,-1.21688864,-0.523501411,1.414479317,1.004765577,-1.604068675,3.560848491,-1.594250703,4.672270998,3.556117607,-3.798796554,-1.433359789,-2.241378766,-1.198927895,-0.152946216,-1.944521943,-0.35597421,-0.675326089,-1.360572432,0.224393822,0.047561019,0.277754008,-0.882570821,-1.316662277,-0.803033554,0.008868288,0.913324002,-2.128091287,1.703195413,-1.668569572,-1.825613146,2.725079775,-1.298932952,1.080411448,-1.480921443,-0.822743771,-1.047789163,-0.713611743,-1.018326949,-0.694261308,-0.697571999,-0.332793442,-0.38229152,1.93679723,5.722046199,0.294870284,-0.427501623,0.123252039,-2.125293585,8.959869617,-0.745577071,-0.807910866,-0.504388368,-0.85015432,-15.3809822,5.913221726,-7.009949893,-0.534882543,-6.336255519,-1.214767285
1365,Delahunt,Representative,3/23/2000,3,1,1,0,0,0,0,0,0,0,0, ,1,3,23,0,477,11.09,17.4,82.81,59.96,18.45,9.22,5.03,1.68,2.1,0,0.42,9.22,7.34,18.24,12.16,2.52,13.42,1.26,3.35,8.81,5.87,3.35,1.47,0.42,0,9.01,0,0,1.26,5.03,3.56,1.47,0,0.42,0.42,22.64,4.19,1.05,4.19,4.19,1.68,0.42,4.19,7.34,0.84,0.21,0.63,0,0.21,0,0.21,0,0,6.92,1.05,4.4,1.26,1.26,1.26,0.21,0,0,0.42,0.21,0.21,0,0,8.6,8.18,0,0,0.63,0,0.42,0,0,0,0,17.82,-0.386096968,-1.56783103,-1.933384695,1.146788197,1.73180298,1.766188263,0.98711553,2.043400039,-0.493156246,1.093578296,-0.780576336,-0.463322417,2.198932653,0.02413888,2.100755654,2.15793372,0.612741954,2.499692847,-0.041617052,0.266605934,-2.100322284,0.44722647,2.683623413,-0.575394593,-0.388348978,-0.152946216,0.05712037,-0.35597421,-0.675326089,-0.091408463,-0.478573813,0.283181107,-0.81496066,-0.882570821,-0.975028008,0.287205808,2.106038667,1.777696863,-0.881065412,2.717345409,2.069742873,0.33670847,-0.897614563,-0.694885408,4.855156498,-0.519478738,-0.276184361,-0.164632007,-0.713611743,-0.589318666,-0.694261308,0.01288526,-0.332793442,-0.38229152,-2.124011466,-0.914977627,-1.018618549,-1.865402561,-1.348737204,-1.108196791,-0.191326502,-0.745577071,-0.807910866,0.382941439,-0.542870095,-9.169684109,-3.508273878,-1.442977989,-6.110323753,8.00969221,0.896631451
1366,Gejdenson,Representative,3/23/2000,3,1,1,0,0,0,0,0,0,0,0, ,1,3,23,0,1403,16.9,18.18,88.88,60.73,16.04,9.55,2.21,3.21,1.57,1.64,0.93,6.49,7.77,16.82,10.83,2,11.97,1.43,4.35,12.83,5.7,2.21,2.49,0.5,0.14,11.12,0.21,0.14,1.21,5.7,3.56,2.07,0.07,1.21,0.36,21.74,2.49,2.28,2.21,3.49,1.71,1.35,6.13,4.78,1.07,0.43,0.36,0.21,0.36,0.07,0.14,0,0.14,12.19,2.07,6.06,3.92,3.28,2.49,0.36,0.07,0.71,0.07,0.43,0.21,0.07,0.07,5.49,5.49,0,0.14,0.43,0,0.36,0,1.14,0,0.07,13.11,0.429212393,-0.348696008,-1.798490925,2.263474236,1.857053878,1.115808507,1.108734684,0.109525943,0.492249206,0.665798248,1.644762928,0.206869048,0.642139309,0.288729133,1.638901436,1.539500805,0.15530484,1.931915842,0.167865266,0.962603574,0.057067504,0.324258172,1.282620174,0.580594425,-0.233952994,2.992750459,0.787823706,0.540445603,-0.201159367,-0.141772112,-0.146891901,0.283181107,-0.442444296,-0.746140006,-0.332430216,0.131457327,1.816107279,0.247036589,0.579736328,0.625661043,1.445203801,0.375321356,0.301355449,0.525794006,2.5039771,-0.256226569,0.296401688,-0.543127931,0.175108983,-0.282884179,-0.443879255,-0.223933827,-0.332793442,0.503315949,0.199600025,0.338682429,0.044987042,0.076128655,0.160612172,-0.115316586,0.263203106,-0.507254162,0.180147951,-0.356500067,-0.220953287,-4.17686462,-1.552181459,1.04852151,-3.091595724,4.063138349,0.826772918
1369,Lee,Representative,3/23/2000,3,1,1,0,0,0,0,0,0,0,0, ,1,3,23,0,205,14.64,21.95,82.93,54.63,16.59,9.76,2.44,3.41,3.9,0,0,6.83,5.85,16.1,10.24,0.98,11.22,1.46,3.9,11.22,3.9,0.98,2.44,0.49,0,14.63,0,0,2.93,2.93,1.46,1.46,0.98,0,0,16.59,4.39,1.46,2.44,2.44,0.49,0.98,3.9,3.9,1.46,0.49,0.98,0,0,0,0,0,0,10.73,1.95,5.37,3.9,3.41,1.95,0,0,1.95,0.49,2.44,0,0,0.49,5.37,7.8,0,0,1.46,0,0.49,0,0,0,0,15.12,-0.625583087,-0.822920647,-1.14650437,1.168864363,0.864806501,1.264235422,1.186128691,0.267253263,0.621060376,2.546416195,-0.780576336,-1.015244801,0.83602566,-0.892697112,1.404721833,1.265158384,-0.741975653,1.638238081,0.204832734,0.649404636,-0.80696174,-0.97775911,-0.228988584,0.523928297,-0.253252492,-0.152946216,2.003353901,-0.35597421,-0.675326089,1.590737433,-1.518173837,-1.216219455,-0.821169266,1.027460589,-1.316662277,-0.803033554,0.157055442,1.957774542,-0.394131498,0.86863448,0.508395193,-1.194936008,-0.175654126,-0.877358103,1.695759181,0.190157544,0.452561519,0.326010858,-0.713611743,-1.018326949,-0.694261308,-0.697571999,-0.332793442,-0.38229152,-0.44413295,0.191193011,-0.397114077,0.061530676,0.257748518,-0.551215213,-0.827667954,-0.745577071,1.905771801,0.530829741,2.72019573,-4.813327306,-3.811884234,2.900223308,-4.250885055,2.107091988,1.563643043
1387,Boozman,Representative,3/6/2007,3,0,3,0,1,0,0,0,0,0,0, ,0,3,6,7,206,15.85,19.42,87.86,60.19,16.5,11.17,5.83,1.46,3.4,0,0.49,5.34,7.77,16.99,10.68,7.77,9.22,0,5.34,12.14,6.8,1.46,1.94,0,0,9.22,0,0,1.46,6.31,5.83,0.49,0,0.49,0,14.08,2.43,0.97,0.97,1.94,1.46,0,4.85,1.94,2.43,0.97,1.46,0,0.49,0,0,0,0.49,10.68,1.46,4.37,4.37,5.34,3.4,1.46,0,0,0,0,0,0,0,6.31,4.85,0,0,0,0,0.97,0,0.49,0,0,12.62,-0.624702623,-0.569021615,-1.584044419,2.07582683,1.769215586,1.239947382,1.705774167,2.592016803,-0.634848533,2.142850112,-0.780576336,-0.371335354,-0.013652759,0.288729133,1.694193843,1.469752732,5.231097432,0.855097384,-1.594250703,1.651641238,-0.313230743,1.119935399,0.360907517,-0.042732986,-1.198927895,-0.152946216,0.129844399,-0.35597421,-0.675326089,0.110046136,0.155087154,1.903961714,-1.423404054,-0.882570821,-0.918088963,-0.803033554,-0.651530986,0.193013286,-0.976076907,-0.684282701,0.062295856,0.053547306,-1.439084891,-0.279602721,-0.104362546,1.300394953,1.701840171,0.998892501,-0.713611743,-0.017307623,-0.694261308,-0.697571999,-0.332793442,2.717334622,-0.4661786,-0.411055448,-1.037840337,0.404583184,1.699849654,0.619253321,3.596420236,-0.745577071,-0.807910866,-0.504388368,-0.85015432,-4.058146772,-1.837656121,-1.084015225,-3.302739872,0.303997855,-0.783063621
1146,Burton,Representative,7/9/2008,3,0,3,0,1,0,0,0,0,0,0, ,0,7,9,8,1632,18.34,19.61,82.48,57.29,15.5,9.68,2.45,3.55,1.23,0.18,2.27,5.82,4.96,15.81,9.44,2.27,10.05,0.86,5.02,12.81,8.03,2.21,2.76,0.43,0,10.91,0,0.18,1.04,5.45,2.82,2.63,0.98,0.92,0.06,21.75,1.84,2.14,2.33,2.88,1.72,0.49,8.88,3.74,1.96,0.43,0.92,0.31,0.55,0.25,0.25,0,0.06,11.46,2.27,5.7,3.37,2.94,2.14,0.25,0.06,0.86,0,0.18,0.12,0.18,0.12,5.64,6.8,0.06,0.18,0.06,0,0.18,0,2.21,0,0.06,15.2,0.630838574,-0.046535177,-1.55118568,1.086078742,1.297491423,0.970080263,1.156645259,0.274110973,0.711228195,0.391373311,-0.514380563,1.967764271,0.260069148,-1.440337403,1.310399493,0.89316866,0.392820265,1.180100773,-0.534516624,1.428921993,0.046334221,2.009647208,1.282620174,0.886591518,-0.36904948,-0.152946216,0.715099678,-0.35597421,-0.065683161,-0.313008521,-0.270653809,-0.245179091,-0.094762356,1.027460589,-0.568320545,-0.647285074,1.819328738,-0.338215868,0.413466212,0.752429793,0.90096261,0.388192318,-0.807369508,2.256138535,1.548810469,0.762444868,0.296401688,0.241900653,0.598309328,0.105266173,0.19996031,0.148210452,-0.332793442,-0.002745462,-0.122266463,0.584498126,-0.185674411,-0.32531577,-0.093436733,-0.397843474,-0.070118607,-0.541300292,0.388892772,-0.504388368,-0.586767841,-5.198164622,0.282021443,0.828490534,-4.255588355,2.613654483,0.075250344
908,Chabot,Representative,10/14/2011,3,0,3,0,1,0,0,0,0,0,0, ,0,10,14,11,1102,27.55,30.67,76.95,49.73,12.25,5.72,2.18,2,0.64,0.09,0.82,6.53,7.17,10.07,6.53,0.82,6.9,0.91,3.18,12.79,6.72,1.45,1.54,0.36,0,6.62,0,0,0.09,6.9,3.72,2.81,0.36,1.36,0.54,16.15,1.63,1.36,0.91,2.09,1.54,0.91,5.81,3.18,0.91,0,0.73,0.18,0.82,0.27,0.45,0.09,0,13.25,1.63,5.99,5.54,4.63,2.36,0.45,0.09,0.09,0.36,0.18,0,0.09,0.09,4.81,6.17,0.45,0.09,0.27,0,0.09,0,2.36,0,0.09,14.34,0.164192827,1.886035142,0.361538801,0.068735448,0.067755329,0.093012129,-0.302784589,0.088952815,-0.287058374,-0.084834667,-0.64747845,0.062317948,0.664949468,-0.080466568,-0.556532344,-0.459943959,-0.882725534,-0.053345824,-0.472904177,0.148286335,0.035600939,1.062067965,0.348618015,-0.496062013,-0.504145966,-0.152946216,-0.770548337,-0.35597421,-0.675326089,-1.269917863,0.447165255,0.39742115,0.016992553,-0.18092663,-0.210417977,0.598702768,0.015311208,-0.527297431,-0.512895868,-0.747667075,0.196125657,0.156515002,-0.26589918,0.324444824,1.034489975,-0.439358513,-0.822743771,-0.024448331,0.048148879,0.656848251,0.271498039,0.824836413,0.360992804,-0.38229152,0.666967801,-0.202112105,0.000136204,1.258564959,1.169335765,-0.220255144,0.535920871,-0.439161903,-0.682663974,0.256180038,-0.586767841,0.993132318,5.502919582,-0.460845855,0.873205516,2.966572974,-1.040193299
945,Chabot,Representative,7/27/2011,3,0,3,0,1,0,0,0,0,0,0, ,0,7,27,11,2665,14.25,24.09,83.38,55.65,12.23,5.89,1.91,1.58,1.01,0.71,0.68,6.34,8.33,13.7,8.86,2.21,7.92,1.61,4.43,13.55,6.12,1.54,2.29,0.86,0,10.43,0,0.08,3.6,4.05,2.66,1.28,0.15,0.71,0.15,17.49,2.51,1.28,1.95,2.25,1.43,0.9,5.25,3.19,0.9,0.26,0.6,0.15,0.38,0.15,0.11,0.15,0,14.22,1.91,5.59,6.75,2.03,1.46,0.23,0.15,0.19,0.19,0.38,0.38,0.11,0.15,6.94,5.44,0,0,0.79,0,0.19,0,1.95,0,0,15.31,1.540357547,-0.904755872,-0.776411207,1.251649984,1.030723275,0.087614786,-0.240132298,-0.096205344,-0.557561831,0.213804235,0.269418101,-0.12165618,0.556601213,0.633311788,0.624123155,0.623476111,0.340039059,0.346055931,0.389670073,1.018283386,0.443465675,0.628062204,0.459223534,0.353929912,0.460828935,-0.152946216,0.548873326,-0.35597421,-0.404373677,2.265610338,-0.963720491,-0.359419134,-0.932924175,-0.590219075,-0.739137679,-0.413662353,0.446986831,0.265044357,-0.607907363,0.35099542,0.338877445,0.01493442,-0.278791331,-0.027916244,1.04367427,-0.45080426,-0.146051168,-0.206687109,-0.078811225,-0.242026247,-0.157728337,-0.325427721,0.823516968,-0.38229152,1.094653407,0.142029871,-0.2561543,2.141742693,-0.773391155,-0.946752855,-0.130722554,-0.234885124,-0.54350076,-0.102977265,-0.294116198,-0.743945426,1.132325913,-0.247552253,-0.323756899,0.911257374,-0.342863005
1390,Chabot,Representative,3/6/2007,3,0,3,0,1,0,0,0,0,0,0, ,0,3,6,7,210,13.12,26.19,81.9,53.81,14.29,8.1,3.81,0.95,0.95,1.9,0.48,6.19,8.1,15.24,10,2.38,9.05,1.9,3.33,12.86,3.81,0,0.95,1.43,0,8.57,0.48,0.48,0.95,5.24,2.86,2.38,0.48,0.95,0,15.71,1.9,0.48,3.81,3.33,2.38,0.48,3.81,0.95,1.43,1.43,0,0,0.95,0.95,0,0,0,12.38,1.43,7.14,4.29,1.43,1.9,0.95,1.43,0,2.86,0.48,0,0,0.48,7.62,3.81,0,0,0,0,0.48,0,0,0,0,11.9,-0.621180769,-1.141868191,-0.413235672,0.979377276,0.731422427,0.64354105,0.574347492,1.206759472,-0.963317017,0.165376305,2.029267933,-0.384476363,0.471063117,0.491786769,1.125007307,1.153561467,0.489585808,0.788530425,0.747022263,0.252685981,0.073167427,-1.042859974,-1.433359789,-1.164722328,1.560900323,-0.152946216,-0.095253785,1.692985363,0.950388387,-0.40366309,-0.374613811,-0.21661908,-0.249977508,0.052954767,-0.543918097,-0.803033554,-0.126433027,-0.284192564,-1.558022316,2.315911036,1.302452013,1.23767581,-0.820261659,-0.933987561,-1.013607704,0.155820304,2.899065546,-1.047789163,-0.713611743,0.922424807,2.703780838,-0.697571999,-0.332793442,-0.38229152,0.283373494,-0.447927802,0.736971403,0.346191267,-1.221712752,-0.591576196,2.051019567,4.123019488,-0.807910866,5.537905082,-0.147790376,-4.232649836,-5.431218761,-2.004700185,-0.973288782,-5.539922977,-1.84221488
949,Fortenberry,Representative,7/27/2011,3,0,3,0,1,0,0,0,0,0,0, ,0,7,27,11,252,11.45,26.59,86.11,57.54,15.48,9.13,2.78,1.98,3.57,0.4,0.4,6.35,7.94,16.67,12.3,1.19,11.9,0.79,3.57,11.11,3.57,0.4,3.57,0.4,0,9.52,0,0,1.59,8.33,5.95,2.38,1.59,0,0,15.08,2.38,1.59,1.98,3.97,0.79,2.38,3.17,1.98,0.79,0.4,0,0.4,0,0,0,0,0,13.1,2.38,7.14,3.17,2.78,2.78,0,0,0,0,0,0.4,0.4,0,6.75,4.37,0,0,2.78,0,0,0,0.79,0,0,14.68,-0.584201294,-1.492290822,-0.34405938,1.753882749,1.338157299,0.964682921,0.953946669,0.500415388,-0.299939491,2.28006258,-0.189030174,-0.489604436,0.562303753,0.393334582,1.590114019,2.223031922,-0.557241434,1.904505918,-0.620774049,0.419725415,-0.865994794,-1.216462278,-0.941779705,1.804582798,-0.426947974,-0.152946216,0.233735869,-0.35597421,-0.675326089,0.240991625,1.155083367,1.989641747,-0.249977508,2.216357691,-1.316662277,-0.803033554,-0.329384999,0.147993866,-0.239737819,0.382687607,1.873459165,-0.808807148,1.629246968,-1.336685924,-0.067625368,-0.576707471,0.218321772,-1.047789163,0.979189639,-1.018326949,-0.694261308,-0.697571999,-0.332793442,-0.38229152,0.600830851,0.71969676,0.736971403,-0.47129556,-0.212989159,0.118777121,-0.827667954,-0.745577071,-0.807910866,-0.504388368,-0.85015432,-2.73833371,-7.67205895,1.479707701,-2.40683361,-2.473216202,-0.091743953
913,Mack,Representative,10/14/2011,3,0,3,0,1,0,0,0,0,0,0, ,0,10,14,11,480,17.14,16.04,93.54,66.88,21.67,11.88,3.54,3.75,4.17,0.42,0,9.79,5.21,20.83,12.71,1.46,17.29,1.04,6.04,10.83,8.54,2.29,3.75,0,0,13.54,0,0,0.42,7.08,3.96,3.12,1.04,1.67,0.21,22.71,2.71,1.04,2.71,3.12,2.08,0,7.5,4.17,1.88,0.42,1.46,0,0.21,0,0,0,0.21,10.21,1.88,3.54,4.58,2.08,1.88,0,0,0.21,0,0,0.62,0.21,0.21,5.42,5.42,0,0,0.83,0,0.21,0,1.25,0,0,13.12,-0.383455577,-0.29833587,-2.168584089,3.120765331,2.857434431,2.635160384,1.96743962,1.021601314,0.840039365,2.76434188,-0.159452866,-1.015244801,2.523977417,-1.286505861,2.943151727,2.413676655,-0.319726009,4.015070095,-0.312711816,2.138839587,-1.016260749,2.378552105,1.380936191,2.00858086,-1.198927895,-0.152946216,1.625881561,-0.35597421,-0.675326089,-0.937517776,0.536273829,0.568781214,0.209459341,1.144401287,0.04174065,-0.257913873,2.128588887,0.445122037,-0.892941849,1.153864166,1.115090292,0.85154695,-1.439084891,1.387820189,1.943735133,0.670878896,0.270375049,0.998892501,-0.713611743,-0.589318666,-0.694261308,-0.697571999,-0.332793442,0.946119684,-0.673407708,0.105157517,-1.569643133,0.557861964,-0.736031022,-0.60772059,-0.827667954,-0.745577071,-0.515668117,-0.504388368,-0.85015432,-9.645625525,-4.651736126,2.582779931,-7.414502425,3.569247558,-0.447819812
914,Manzullo,Representative,10/14/2011,3,0,3,0,1,0,0,0,0,0,0, ,0,10,14,11,200,13.33,25.5,79,59,19,8,2,1,5,0,0,11,5.5,16,12.5,1.5,10,2,3.5,11,4,1.5,3,0,0,9.5,0,0,0,3,2.5,0.5,0,0,0,18,1,1.5,5.5,1.5,1.5,0.5,5,3,1,1,0,0,0,0,0,0,0,8.5,1.5,4.5,3,3,3,0,0,0.5,0,0,0,0,0,4,3.5,0,0,3.5,0,0,0,0.5,0,0.5,12,-0.629985405,-1.09780307,-0.532564776,0.445869942,1.575646016,1.914615178,0.537493202,-0.034485957,-0.931114225,3.434261578,-0.780576336,-1.015244801,3.213984723,-1.108061272,1.372196888,2.316029353,-0.284538539,1.160522256,0.870247156,0.37100558,-0.925027847,-0.905424817,0.410065525,1.158588935,-1.198927895,-0.152946216,0.226809771,-0.35597421,-0.675326089,-1.360572432,-1.483520503,-0.473659177,-1.417195448,-0.882570821,-1.316662277,-0.803033554,0.611281285,-1.09454212,-0.346625751,4.10123759,-0.330271561,0.105031154,-0.794477358,-0.185220292,0.869172674,-0.336346795,1.779920087,-1.047789163,-0.713611743,-1.018326949,-0.694261308,-0.697571999,-0.332793442,-0.38229152,-1.427368932,-0.361892308,-0.954545923,-0.595378382,-0.048604573,0.29636545,-0.827667954,-0.745577071,-0.112094798,-0.504388368,-0.85015432,-6.867899937,-14.25555324,2.53763331,-3.937850784,-1.979937267,-1.441167871
951,Manzullo,Representative,7/27/2011,3,0,3,0,1,0,0,0,0,0,0, ,0,7,27,11,204,14.57,16.67,85.29,60.78,15.2,11.27,4.9,0.98,5.39,0,0,3.92,7.84,18.63,11.27,2.45,12.75,1.96,3.92,12.75,8.33,1.96,2.45,0,0,11.27,0,0,0.98,3.43,2.45,0.98,0,0.49,0,19.61,2.94,1.47,2.94,3.43,0.49,0,5.88,4.9,0.49,0,0.49,0,0,0,0,0,0,12.25,2.94,7.84,1.96,3.92,1.47,0,0,0.49,0.49,0,0,0,0.49,7.35,3.92,0,0,1.47,0,0,0,1.96,0,0,14.71,-0.626463551,-0.837609021,-2.059631428,1.603028951,1.865187054,0.889120128,1.742628456,1.954249814,-0.943995342,3.749043122,-0.780576336,-1.015244801,-0.823413399,0.331801965,2.227602939,1.744095153,0.551163881,2.237340714,0.820957199,0.663324589,0.014134374,2.226650089,0.975382622,0.535261523,-1.198927895,-0.152946216,0.839769441,-0.35597421,-0.675326089,-0.3734449,-1.270650022,-0.50935919,-1.119182357,-0.882570821,-0.918088963,-0.803033554,1.129936325,0.652211368,-0.382255062,1.396837602,1.391671881,-1.194936008,-1.439084891,0.368489958,2.614188634,-0.920079866,-0.822743771,-0.360889152,-0.713611743,-1.018326949,-0.694261308,-0.697571999,-0.332793442,-0.38229152,0.226054804,1.407980712,1.185479785,-1.354473294,0.638821875,-0.938680658,-0.827667954,-0.745577071,-0.126011119,0.530829741,-0.85015432,-7.316257594,-0.049310702,0.850797966,-3.941298029,4.880078672,0.269956306
1161,Manzullo,Representative,7/9/2008,3,0,3,0,1,0,0,0,0,0,0, ,0,7,9,8,165,5.69,20,76.97,53.94,16.97,9.09,5.45,0.61,3.03,0,0,7.88,6.67,17.58,12.12,1.82,9.7,2.42,3.03,12.73,1.21,0,3.03,1.21,0,11.52,0,0,4.24,5.45,5.45,0,0,0,0,10.3,2.42,0,2.42,1.82,1.21,1.21,1.82,0.61,2.42,0.61,0.61,0,0,0,0,0,0,4.85,0,3.03,3.64,0.61,0.61,0.61,0,0.61,0,0,1.21,0,0,16.97,2.42,0.61,0,1.21,0,0,0,3.03,0,0.61,24.85,-0.660801634,-2.700934149,-1.483738795,0.072414809,0.752568683,1.366784927,0.939204954,2.33142384,-1.182296007,1.84421121,-0.780576336,-1.015244801,1.43479233,-0.388129653,1.886091018,2.139334234,-0.003038776,1.043051151,1.387791706,0.043886689,0.003401091,-2.923551603,-1.433359789,1.192588612,1.136311366,-0.152946216,0.926345666,-0.35597421,-0.675326089,2.910265053,-0.270653809,1.632641613,-1.727625751,-0.882570821,-1.316662277,-0.803033554,-1.86924282,0.184009402,-2.128091287,0.847506355,-0.044767985,-0.268226744,0.12086534,-2.186127784,-1.325873718,1.288949206,0.764881182,-0.192668742,-0.713611743,-1.018326949,-0.694261308,-0.697571999,-0.332793442,-0.38229152,-3.036701368,-2.205510038,-1.896413525,-0.128243052,-1.834418934,-1.632889582,1.020752454,-0.745577071,0.040984737,-0.504388368,-0.85015432,-6.093849795,-14.93791529,-1.669508636,-3.754558375,-8.141673361,-1.944081886
1167,Paul,Representative,7/9/2008,3,0,3,0,1,0,0,0,0,0,0, ,0,7,9,8,1232,12.2,19.72,80.93,58.69,15.02,9.5,1.87,4.63,1.06,0.73,1.22,5.52,6.66,18.34,12.01,3.57,10.71,1.95,5.68,11.36,6.41,3,1.62,0.49,0,12.58,0,0.08,1.62,4.3,1.54,2.52,0.08,1.7,0.08,21.59,3.17,2.52,3,2.44,1.95,0.49,7.87,2.19,1.38,0.16,0.97,0.08,0.41,0.08,0.32,0,0,10.47,1.06,5.93,4.06,1.54,1.06,0,0.16,0.16,0,0.24,0.32,0.24,0.41,7.87,6.57,0.08,0.08,0.89,0,0.24,0,2.27,0,0.41,18.43,0.278653105,-1.334915389,-1.5321622,0.800928271,1.525220329,0.840544046,1.090307539,-0.123636182,1.406808514,0.254160843,0.298995409,0.587958313,0.088992956,-0.394282915,2.133280599,2.088185647,1.53641305,1.438537203,0.808634709,1.888280436,-0.731828762,0.837831655,2.253490839,-0.405396208,-0.253252492,-0.152946216,1.293428858,-0.35597421,-0.404373677,0.271209814,-0.839958583,-1.159099434,-0.163057023,-0.72664989,0.066143098,-0.595368914,1.76778538,0.859300699,0.864770814,1.460221977,0.508395193,0.684224444,-0.807369508,1.620630181,0.125244817,0.098591572,-0.406317554,0.31199249,-0.375051466,-0.180739349,-0.40811039,0.385029538,-0.332793442,-0.38229152,-0.558770329,-0.902686842,-0.038307372,0.178314508,-1.139520459,-1.269640726,-0.827667954,-0.200838994,-0.585249724,-0.504388368,-0.498972348,-4.701568113,-3.830414135,1.784605539,-4.791554476,1.985093255,1.724071513
