"","ID","Region","Name","Party","Date","Venue","Foundation","Reference","Coverage"
"1371",1307,"Iraq","Jackson-Lee",1,"10/10/2002","House","Authority",4,0.0775
"1376",659,"Iraq","Jackson-Lee",1,"2/27/2003","House","Authority",1,0.0425
"1379",668,"Iraq","Jackson-Lee",1,"3/18/2003","House","Authority",3,0.0379
"1404",851,"Iran","Jackson-Lee",1,"7/30/2007","House","Authority",4,0.036
"1408",866,"Sudan","Jackson-Lee",1,"7/30/2007","House","Authority",1,0.0136
"1411",563,"Iran","Jackson-Lee",1,"4/15/2008","House","Authority",5,0.0245
"1416",658,"Iran","Jackson-Lee",1,"12/15/2009","House","Authority",1,0.0118
"1421",671,"Libya","Jackson-Lee",1,"3/17/2011","House","Authority",1,0.0383
"1423",1042,"Libya","Jackson-Lee",1,"6/3/2011","House","Authority",7,0.0262
"1428",1047,"Libya","Jackson-Lee",1,"6/24/2011","House","Authority",8,0.0273
"1437",1158,"Iran","Jackson-Lee",1,"7/9/2008","House Hearings","Authority",2,0.0187
"1440",1506,"Iraq","Jefferson",1,"10/9/2002","House","Authority",2,0.0234
"1443",674,"Sudan","Jefferson",1,"9/20/2006","House","Authority",1,0.0128
"1447",503,"Iraq","Jeffords",1,"10/7/2002","Senate","Authority",3,0.0214
"1456",2107,"Iraq","JohnsonSD",1,"5/21/1998","Senate Hearings","Authority",1,0.0546
"1457",1242,"Iraq","JonesOH",1,"10/9/2002","House","Authority",1,0.0183
"1463",234,"Syria","Kaine",1,"9/11/2013","Senate","Authority",12,0.037
"1466",1507,"Iraq","Kanjorski",1,"10/9/2002","House","Authority",1,0.017
"1470",1707,"Afghanistan","Kaptur",1,"9/14/2001","House","Authority",1,0.0664
"1473",678,"Iraq","Kaptur",1,"10/7/2002","House","Authority",1,0.0109
"1479",750,"Syria","Kaptur",1,"9/10/2013","House","Authority",1,0.0305
"1483",1921,"Russia","Kaptur",1,"10/6/1999","House Hearings","Authority",1,0.0124
"1485",2064,"Iran","Kaufman",1,"3/5/2009","Senate Hearings","Authority",1,0.0254
"1487",237,"Iran","Kaufman",1,"6/18/2009","Senate","Authority",3,0.0439
"1490",242,"Iraq","Kennedy",1,"10/7/2002","Senate","Authority",3,0.0223
"1493",507,"Iraq","Kennedy",1,"10/7/2002","Senate","Authority",9,0.0291
"1497",402,"Iraq","Kennedy",1,"10/10/2002","Senate","Authority",11,0.0168
"1502",42,"Iraq","Kennedy",1,"1/29/2003","Senate","Authority",2,0.0074
"1505",239,"Iraq","Kennedy",1,"3/5/2003","Senate","Authority",1,0.0516
"1508",240,"Iraq","Kennedy",1,"3/13/2003","Senate","Authority",15,0.0396
"1513",115,"Sudan","Kennedy",1,"5/6/2004","Senate","Authority",2,0.0419
"1515",1447,"Iraq","KennedyRI",1,"10/10/2002","House","Authority",8,0.0218
"1518",252,"Iraq","Kerrey",1,"3/2/2000","Senate","Authority",1,0.0089
"1521",2175,"Iraq","Kerrey",1,"3/1/2001","Senate Hearings","Authority",8,0.0212
"1525",250,"Iraq","Kerrey",1,"2/25/1998","Senate","Authority",5,0.0254
"1529",251,"Iraq","Kerrey",1,"2/25/1999","Senate","Authority",3,0.0147
"1532",2198,"Iraq","Kerry",1,"7/31/2002","Senate Hearings","Authority",5,0.0549
"1535",513,"Iraq","Kerry",1,"10/9/2002","Senate","Authority",13,0.023
"1539",2048,"Iran","Kerry",1,"7/9/2008","Senate Hearings","Authority",1,0.0068
"1543",2129,"Iran","Kerry",1,"3/3/2009","Senate Hearings","Authority",3,0.0133
"1547",2065,"Iran","Kerry",1,"3/5/2009","Senate Hearings","Authority",4,0.0182
"1550",2378,"North Korea","Kerry",1,"6/11/2009","Senate Hearings","Authority",11,0.0382
"1553",2448,"Sudan","Kerry",1,"7/30/2009","Senate Hearings","Authority",7,0.0261
"1557",2402,"Sudan","Kerry",1,"5/12/2010","Senate Hearings","Authority",1,0.0063
"1561",2085,"Iran","Kerry",1,"6/22/2010","Senate Hearings","Authority",4,0.0149
"1566",2332,"North Korea","Kerry",1,"3/1/2011","Senate Hearings","Authority",5,0.0138
"1570",2225,"Libya","Kerry",1,"3/31/2011","Senate Hearings","Authority",6,0.0322
"1574",2263,"Libya","Kerry",1,"4/6/2011","Senate Hearings","Authority",6,0.0225
"1578",299,"Libya","Kerry",1,"6/21/2011","Senate","Authority",9,0.0348
"1583",2213,"Libya","Kerry",1,"6/28/2011","Senate Hearings","Authority",9,0.0366
"1586",2247,"Syria","Kerry",1,"3/1/2012","House Hearings","Authority",1,0.0079
"1590",2095,"Iran","Kerry",1,"3/28/2012","Senate Hearings","Authority",5,0.0319
"1592",2257,"Syria","Kerry",1,"4/19/2012","House Hearings","Authority",5,0.018
"1596",2286,"North Korea","Kerry",1,"9/10/1998","Senate Hearings","Authority",2,0.0164
"1597",2146,"Iraq","Kerry",1,"9/28/1999","Senate Hearings","Authority",3,0.0222
"1601",1509,"Iraq","Kilpatrick",1,"10/9/2002","House","Authority",3,0.038
"1609",1243,"Iraq","Kind",1,"10/9/2002","House","Authority",1,0.0145
"1612",656,"Iraq","Kind",1,"3/13/2003","House","Authority",1,0.0128
"1626",698,"Iraq","Kucinich",1,"10/3/2002","House","Authority",16,0.0224
"1631",1427,"Iraq","Kucinich",1,"10/10/2002","House","Authority",3,0.0285
"1634",699,"Iraq","Kucinich",1,"1/8/2003","House","Authority",3,0.0329
"1639",715,"Iran","Kucinich",1,"4/26/2006","House","Authority",10,0.0677
"1644",1779,"Iran","Kucinich",1,"9/28/2006","House","Authority",1,0.0403
"1647",1610,"North Korea","Kucinich",1,"9/29/2006","House","Authority",1,0.0054
"1650",704,"Iran","Kucinich",1,"3/1/2007","House","Authority",1,0.0552
"1652",705,"Iran","Kucinich",1,"3/15/2007","House","Authority",2,0.1017
"1657",1770,"Iran","Kucinich",1,"9/26/2008","House","Authority",1,0.0285
"1659",1603,"Iran","Kucinich",1,"10/13/2009","House","Authority",2,0.0694
"1661",1048,"Libya","Kucinich",1,"6/24/2011","House","Authority",4,0.0397
"1666",708,"Iran","Kucinich",1,"5/17/2012","House","Authority",1,0.0143
"1672",1105,"Kosovo","Lampson",1,"3/17/1998","House","Authority",2,0.068
"1676",487,"Iraq","Landrieu",1,"10/10/2002","Senate","Authority",6,0.0185
"1681",1690,"Afghanistan","Langevin",1,"9/14/2001","House","Authority",1,0.044
"1684",536,"Sudan","Langevin",1,"4/5/2006","House","Authority",1,0.0317
"1688",1200,"Russia","Lantos",1,"9/27/2000","House Hearings","Authority",6,0.1103
"1689",1820,"Russia","Lantos",1,"9/27/2000","House Hearings","Authority",6,0.1142
"1690",1561,"Afghanistan","Lantos",1,"9/14/2001","House","Authority",3,0.0229
"1695",1310,"Iraq","Lantos",1,"10/10/2002","House","Authority",2,0.0227
"1698",1265,"Syria","Lantos",1,"11/20/2003","House","Authority",1,0.0239
"1701",799,"Russia","Lantos",1,"7/19/2004","House","Authority",13,0.0611
"1705",827,"Sudan","Lantos",1,"7/21/2004","House","Authority",2,0.0302
"1707",1099,"Syria","Lantos",1,"3/16/2005","House","Authority",1,0.0194
"1718",533,"Sudan","Lantos",1,"4/5/2006","House","Authority",2,0.0262
"1721",712,"Iran","Lantos",1,"4/26/2006","House","Authority",2,0.0231
"1725",1836,"Sudan","Lantos",1,"5/18/2006","House Hearings","Authority",1,0.0066
"1728",1865,"North Korea","Lantos",1,"6/29/2006","House Hearings","Authority",3,0.0229
"1736",1778,"Iran","Lantos",1,"9/28/2006","House","Authority",2,0.0277
"1740",1351,"Sudan","Lantos",1,"2/8/2007","House Hearings","Authority",1,0.0183
"1743",1392,"Iran","Lantos",1,"3/6/2007","House Hearings","Authority",2,0.0113
"1747",1854,"Russia","Lantos",1,"5/12/1999","House Hearings","Authority",1,0.0099
"1750",1922,"Russia","Lantos",1,"10/6/1999","House Hearings","Authority",4,0.0269
"1756",1515,"Iraq","Larson",1,"10/9/2002","House","Authority",4,0.034
"1761",1795,"Sudan","Larson",1,"9/25/2006","House","Authority",2,0.0572
"1763",265,"Libya","Lautenberg",1,"6/28/2006","Senate","Authority",3,0.0406
"1766",336,"Iran","Lautenberg",1,"5/22/1998","Senate","Authority",1,0.0175
"1768",377,"Iraq","Leahy",1,"10/9/2002","Senate","Authority",5,0.0163
"1773",268,"Iraq","Leahy",1,"1/30/2003","Senate","Authority",2,0.0105
"1777",270,"Iraq","Leahy",1,"3/13/2003","Senate","Authority",6,0.0346
"1780",346,"Syria","Leahy",1,"11/11/2003","Senate","Authority",2,0.0221
"1784",271,"Sudan","Leahy",1,"9/19/2006","Senate","Authority",2,0.014
"1788",267,"Iraq","Leahy",1,"2/26/1998","Senate","Authority",4,0.0271
"1791",1369,"Iraq","LeeCA",1,"3/23/2000","House Hearings","Authority",1,0.046
"1794",1574,"Afghanistan","LeeCA",1,"9/14/2001","House","Authority",2,0.029
"1798",1296,"Iraq","LeeCA",1,"10/10/2002","House","Authority",3,0.0248
"1807",1837,"Sudan","LeeCA",1,"5/18/2006","House Hearings","Authority",1,0.0185
"1810",738,"Sudan","LeeCA",1,"9/20/2006","House","Authority",1,0.0121
"1819",1160,"Iran","LeeCA",1,"7/9/2008","House Hearings","Authority",3,0.051
"1823",1028,"Libya","LeeCA",1,"6/3/2011","House","Authority",1,0.0323
"1827",274,"Syria","LevinC",1,"6/4/2002","Senate","Authority",2,0.0506
"1828",520,"Iraq","LevinC",1,"10/9/2002","Senate","Authority",12,0.0435
"1832",413,"Iraq","LevinC",1,"10/10/2002","Senate","Authority",9,0.0299
"1836",273,"Iraq","LevinC",1,"1/9/2003","Senate","Authority",3,0.022
"1840",275,"Iraq","LevinC",1,"3/17/2003","Senate","Authority",7,0.0431
"1844",272,"Iran","LevinC",1,"12/15/2009","Senate","Authority",6,0.0765
"1847",301,"Syria","LevinC",1,"5/9/2013","Senate","Authority",2,0.0174
"1849",276,"Syria","LevinC",1,"9/17/2013","Senate","Authority",6,0.0388
"1851",191,"Iraq","LevinC",1,"2/12/1998","Senate","Authority",5,0.044
"1863",739,"Kosovo","LevinS",1,"7/8/1998","House","Authority",1,0.0136
"1871",193,"Iran","Lieberman",1,"2/22/2000","Senate","Authority",3,0.0118
"1874",280,"Iraq","Lieberman",1,"9/13/2002","Senate","Authority",8,0.0565
"1879",281,"Iraq","Lieberman",1,"10/2/2002","Senate","Authority",2,0.0329
"1882",504,"Iraq","Lieberman",1,"10/7/2002","Senate","Authority",6,0.0142
"1886",366,"Iraq","Lieberman",1,"10/8/2002","Senate","Authority",5,0.0169
"1889",376,"Iraq","Lieberman",1,"10/9/2002","Senate","Authority",4,0.0155
"1893",403,"Iraq","Lieberman",1,"10/10/2002","Senate","Authority",12,0.0193
"1897",278,"Russia","Lieberman",1,"2/28/2005","Senate","Authority",3,0.0473
"1900",498,"Iran","Lieberman",1,"9/24/2007","Senate","Authority",6,0.0365
"1904",305,"Libya","Lieberman",1,"3/14/2011","Senate","Authority",5,0.0272
"1907",277,"Syria","Lieberman",1,"4/14/2011","Senate","Authority",4,0.033
"1911",279,"Syria","Lieberman",1,"5/5/2011","Senate","Authority",3,0.0226
"1915",190,"Iraq","Lieberman",1,"2/12/1998","Senate","Authority",5,0.0297
"1920",332,"Iran","Lieberman",1,"5/22/1998","Senate","Authority",7,0.0315
"1923",1699,"Afghanistan","Lofgren",1,"9/14/2001","House","Authority",1,0.0358
"1927",1518,"Iraq","Lofgren",1,"10/9/2002","House","Authority",4,0.0749
"1936",1992,"Afghanistan","Lugar",1,"12/6/2001","Senate Hearings","Authority",2,0.045
"1939",2002,"Afghanistan","Lugar",1,"6/26/2002","Senate Hearings","Authority",4,0.0205
"1943",2199,"Iraq","Lugar",1,"7/31/2002","Senate Hearings","Authority",5,0.0098
"1947",2352,"North Korea","Lugar",1,"2/4/2003","Senate Hearings","Authority",3,0.007
"1951",2397,"North Korea","Lugar",1,"3/6/2003","Senate Hearings","Authority",2,0.0083
"1954",2042,"Iran","Lugar",1,"10/28/2003","Senate Hearings","Authority",5,0.0156
"1958",2015,"Syria","Lugar",1,"10/30/2003","Senate Hearings","Authority",2,0.0074
"1962",2337,"North Korea","Lugar",1,"7/15/2004","Senate Hearings","Authority",1,0.0035
"1966",2461,"Sudan","Lugar",1,"9/9/2004","Senate Hearings","Authority",1,0.0035
"1971",2475,"Sudan","Lugar",1,"9/28/2005","Senate Hearings","Authority",1,0.0055
"1974",2021,"Iran","Lugar",1,"3/2/2006","Senate Hearings","Authority",4,0.0094
"1978",2366,"North Korea","Lugar",1,"7/20/2006","Senate Hearings","Authority",4,0.0137
"1982",2413,"Sudan","Lugar",1,"4/11/2007","Senate Hearings","Authority",1,0.0088
"1984",2300,"Russia","Lugar",1,"6/21/2007","Senate Hearings","Authority",2,0.0108
"1990",2049,"Iran","Lugar",1,"7/9/2008","Senate Hearings","Authority",1,0.0037
"1993",2310,"Russia","Lugar",1,"9/17/2008","Senate Hearings","Authority",4,0.0178
"1996",2130,"Iran","Lugar",1,"3/3/2009","Senate Hearings","Authority",3,0.0194
"1998",2066,"Iran","Lugar",1,"3/5/2009","Senate Hearings","Authority",1,0.0078
"2000",2379,"North Korea","Lugar",1,"6/11/2009","Senate Hearings","Authority",1,0.0034
"2007",2087,"Iran","Lugar",1,"6/22/2010","Senate Hearings","Authority",3,0.025
"2010",2333,"North Korea","Lugar",1,"3/1/2011","Senate Hearings","Authority",1,0.004
"2014",2226,"Libya","Lugar",1,"3/31/2011","Senate Hearings","Authority",1,0.0045
"2020",2216,"Libya","Lugar",1,"6/28/2011","Senate Hearings","Authority",6,0.0281
"2024",204,"Libya","Lugar",1,"7/5/2011","Senate","Authority",4,0.0149
"2027",2238,"Syria","Lugar",1,"11/9/2011","House Hearings","Authority",1,0.0138
"2030",2248,"Syria","Lugar",1,"3/1/2012","House Hearings","Authority",1,0.0118
"2035",2096,"Iran","Lugar",1,"3/28/2012","Senate Hearings","Authority",2,0.0231
"2038",2258,"Syria","Lugar",1,"4/19/2012","House Hearings","Authority",2,0.0183
"2041",2271,"Russia","Lugar",1,"11/4/1999","Senate Hearings","Authority",2,0.0439
"2044",1002,"Libya","Lynch",1,"6/3/2011","House","Authority",4,0.226
"2046",1052,"Libya","Lynch",1,"6/24/2011","House","Authority",5,0.1337
"2050",744,"Afghanistan","MaloneyC",1,"2/16/2000","House","Authority",2,0.036
"2055",1246,"Iraq","MaloneyC",1,"10/9/2002","House","Authority",1,0.0126
"2059",745,"Iran","MaloneyC",1,"6/18/2009","House","Authority",1,0.0684
"2061",1744,"Afghanistan","MaloneyCT",1,"9/14/2001","House","Authority",1,0.0324
"2065",1441,"Iraq","MaloneyCT",1,"10/10/2002","House","Authority",3,0.0285
"2073",1406,"Iraq","Markey",1,"10/10/2002","House","Authority",2,0.0191
"2082",1417,"Iraq","MatsuiR",1,"10/10/2002","House","Authority",3,0.0625
"2088",1732,"Afghanistan","McCarthyNY",1,"9/14/2001","House","Authority",1,0.0393
"2092",1522,"Iraq","McCollum",1,"10/9/2002","House","Authority",1,0.0146
"2095",1101,"Syria","McCollum",1,"3/16/2005","House","Authority",1,0.0216
"2103",2427,"Sudan","McCollum",1,"5/15/1997","Senate Hearings","Authority",16,0.0542
"2108",586,"Iraq","McDermott",1,"9/18/2002","House","Authority",2,0.031
"2110",1304,"Iraq","McDermott",1,"10/10/2002","House","Authority",15,0.0317
"2114",1114,"Iraq","McDermott",1,"3/5/2003","House","Authority",1,0.0104
"2118",1783,"Iran","McDermott",1,"9/28/2006","House","Authority",1,0.0279
"2119",751,"Iran","McDermott",1,"4/18/2007","House","Authority",1,0.0154
"2124",755,"Iran","McDermott",1,"10/2/2007","House","Authority",2,0.03
"2134",1747,"Afghanistan","McGovern",1,"9/14/2001","House","Authority",2,0.0458
"2139",760,"Iraq","McGovern",1,"9/5/2002","House","Authority",1,0.0177
"2147",761,"Sudan","McGovern",1,"9/21/2006","House","Authority",1,0.015
"2152",762,"Sudan","McGovern",1,"3/7/2012","House","Authority",1,0.018
"2155",1649,"Afghanistan","McKinney",1,"9/14/2001","House","Authority",2,0.0953
"2158",1523,"Iraq","McKinney",1,"10/9/2002","House","Authority",3,0.0455
"2165",1681,"Afghanistan","Meehan",1,"9/14/2001","House","Authority",1,0.0503
"2170",1599,"Afghanistan","MeekC",1,"9/14/2001","House","Authority",1,0.0432
"2173",1525,"Iraq","MeekC",1,"10/9/2002","House","Authority",3,0.0396
"2178",1352,"Sudan","MeeksNY",1,"2/8/2007","House Hearings","Authority",1,0.0337
"2183",1976,"Russia","MeeksNY",1,"7/7/2011","House Hearings","Authority",1,0.0191
"2188",2417,"Sudan","Menendez",1,"4/11/2007","Senate Hearings","Authority",1,0.0094
"2191",922,"Sudan","Menendez",1,"7/31/2007","House","Authority",2,0.0199
"2193",2440,"Sudan","Menendez",1,"4/23/2008","Senate Hearings","Authority",2,0.0116
"2196",2088,"Iran","Menendez",1,"6/22/2010","Senate Hearings","Authority",3,0.0585
"2199",2227,"Libya","Menendez",1,"3/31/2011","Senate Hearings","Authority",2,0.0315
"2204",2266,"Libya","Menendez",1,"4/6/2011","Senate Hearings","Authority",1,0.0202
"2209",2259,"Syria","Menendez",1,"4/19/2012","House Hearings","Authority",1,0.0219
"2211",326,"Iran","Menendez",1,"5/21/2012","Senate","Authority",2,0.027
"2214",2323,"North Korea","Menendez",1,"3/7/2013","Senate Hearings","Authority",6,0.0231
"2218",302,"Syria","Menendez",1,"5/9/2013","Senate","Authority",1,0.0119
"2220",496,"Syria","Menendez",1,"9/9/2013","Senate","Authority",3,0.0165
"2224",790,"Iran","Menendez",1,"8/3/1998","House","Authority",8,0.0663
"2226",500,"Iraq","Mikulski",1,"10/7/2002","Senate","Authority",3,0.0158
"2230",475,"Iraq","Mikulski",1,"10/10/2002","Senate","Authority",4,0.0437
"2233",494,"Syria","Mikulski",1,"9/9/2013","Senate","Authority",4,0.0304
"2236",1682,"Afghanistan","Millender-McDonald",1,"9/14/2001","House","Authority",1,0.0387
"2244",877,"Sudan","MillerNC",1,"7/30/2007","House","Authority",1,0.0273
"2253",1110,"Kosovo","MoranVA",1,"3/17/1998","House","Authority",2,0.0469
"2256",1342,"Iraq","MoranVA",1,"10/10/2002","House","Authority",5,0.0982
"2266",1008,"Libya","MoranVA",1,"6/3/2011","House","Authority",3,0.0368
"2270",1051,"Libya","MoranVA",1,"6/24/2011","House","Authority",3,0.0344
"2275",685,"Kosovo","MoranVA",1,"3/24/1998","House","Authority",3,0.0638
"2280",793,"Iran","MoranVA",1,"8/3/1998","House","Authority",2,0.0449
"2283",1165,"Libya","MurphyCT",1,"3/31/2011","House Hearings","Authority",1,0.0575
"2284",2324,"North Korea","MurphyCT",1,"3/7/2013","Senate Hearings","Authority",5,0.0807
"2286",526,"Iraq","Murray",1,"10/9/2002","Senate","Authority",1,0.0042
"2289",1107,"Kosovo","Nadler",1,"3/17/1998","House","Authority",1,0.0226
"2296",1332,"Iraq","Nadler",1,"10/10/2002","House","Authority",1,0.0383
"2300",1576,"Afghanistan","Napolitano",1,"9/14/2001","House","Authority",1,0.0476
"2304",1668,"Afghanistan","NealMA",1,"9/14/2001","House","Authority",1,0.0566
"2307",2003,"Afghanistan","NelsonFL",1,"6/26/2002","Senate Hearings","Authority",1,0.0093
"2308",2202,"Iraq","NelsonFL",1,"7/31/2002","Senate Hearings","Authority",1,0.0115
"2313",364,"Iraq","NelsonNE",1,"10/7/2002","Senate","Authority",10,0.0355
"2316",387,"North Korea","NelsonFL",1,"1/10/2003","Senate","Authority",3,0.0248
"2322",2303,"Russia","NelsonFL",1,"9/17/2008","Senate Hearings","Authority",3,0.0406
"2325",493,"Syria","NelsonFL",1,"9/9/2013","Senate","Authority",4,0.0252
"2330",820,"Sudan","Norton",1,"4/4/2000","House","Authority",1,0.0026
"2334",1570,"Afghanistan","Norton",1,"9/14/2001","House","Authority",1,0.0697
"2337",2482,"Sudan","Obama",1,"9/28/2005","Senate Hearings","Authority",3,0.094
"2341",2022,"Iran","Obama",1,"3/2/2006","Senate Hearings","Authority",1,0.0239
"2342",2058,"Iran","Obama",1,"3/29/2007","Senate Hearings","Authority",4,0.0742
"2345",392,"Iran","Obama",1,"7/26/2007","Senate","Authority",2,0.0754
"2346",1301,"Iraq","Oberstar",1,"10/10/2002","House","Authority",1,0.0229
"2348",781,"Iraq","Obey",1,"3/6/2003","House","Authority",4,0.0171
"2356",1630,"Afghanistan","Ortiz",1,"9/14/2001","House","Authority",3,0.0554
"2359",1319,"Iraq","OwensM",1,"10/10/2002","House","Authority",1,0.0442
"2367",1453,"Iraq","Pascrell",1,"10/10/2002","House","Authority",1,0.0118
"2380",819,"Sudan","PayneD",1,"4/4/2000","House","Authority",4,0.011
"2385",821,"Sudan","PayneD",1,"6/12/2001","House","Authority",7,0.0138
"2395",822,"Sudan","PayneD",1,"5/13/2004","House","Authority",3,0.0104
"2400",829,"Sudan","PayneD",1,"7/21/2004","House","Authority",1,0.0153
"2403",1939,"North Korea","PayneD",1,"4/28/2005","House Hearings","Authority",1,0.0097
"2407",1215,"Sudan","PayneD",1,"11/1/2005","House Hearings","Authority",6,0.0196
"2411",1891,"Sudan","PayneD",1,"11/1/2005","House Hearings","Authority",6,0.0196
"2418",534,"Sudan","PayneD",1,"4/5/2006","House","Authority",2,0.0322
"2423",1839,"Sudan","PayneD",1,"5/18/2006","House Hearings","Authority",3,0.0211
"2428",825,"Sudan","PayneD",1,"9/20/2006","House","Authority",1,0.0121
"2436",1956,"Russia","PayneD",1,"11/9/2008","House Hearings","Authority",1,0.0109
"2439",1168,"Libya","PayneD",1,"3/31/2011","House Hearings","Authority",1,0.0125
"2446",1410,"Iraq","Pelosi",1,"10/10/2002","House","Authority",2,0.0154
"2449",833,"Sudan","Pelosi",1,"7/21/2004","House","Authority",1,0.0137
"2456",878,"Sudan","Pelosi",1,"9/20/2006","House","Authority",3,0.0267
"2464",1533,"Iraq","Pomeroy",1,"10/9/2002","House","Authority",1,0.0177
"2467",1534,"Iraq","PriceNC",1,"10/9/2002","House","Authority",3,0.0327
"2470",934,"Iraq","PriceNC",1,"3/11/2003","House","Authority",7,0.0394
"2472",601,"Libya","PriceNC",1,"9/12/2012","House","Authority",2,0.0529
"2476",935,"Iran","Quigley",1,"5/21/2009","House","Authority",1,0.0802
"2481",552,"Sudan","Rangel",1,"4/5/2006","House","Authority",1,0.0137
"2483",868,"Sudan","Rangel",1,"7/30/2007","House","Authority",1,0.0381
"2486",999,"Libya","Rangel",1,"6/3/2011","House","Authority",1,0.0264
"2488",505,"Iraq","Reid",1,"10/7/2002","Senate","Authority",2,0.0244
"2491",372,"Iraq","Reid",1,"10/9/2002","Senate","Authority",8,0.0945
"2498",491,"Syria","Reid",1,"9/9/2013","Senate","Authority",2,0.0132
"2503",1536,"Iraq","Reyes",1,"10/9/2002","House","Authority",5,0.0684
"2509",2132,"Iran","Risch",1,"3/3/2009","Senate Hearings","Authority",1,0.017
"2513",2089,"Iran","Risch",1,"6/22/2010","Senate Hearings","Authority",2,0.0528
"2514",2228,"Libya","Risch",1,"3/31/2011","Senate Hearings","Authority",1,0.0156
"2517",2217,"Libya","Risch",1,"6/28/2011","Senate Hearings","Authority",6,0.152
"2520",2250,"Syria","Risch",1,"3/1/2012","House Hearings","Authority",1,0.0234
"2522",2099,"Iran","Risch",1,"3/28/2012","Senate Hearings","Authority",1,0.0306
"2523",2030,"Iran","Robb",1,"5/14/1998","Senate Hearings","Authority",8,0.0549
"2527",2113,"Iraq","Robb",1,"5/21/1998","Senate Hearings","Authority",5,0.023
"2529",2283,"North Korea","Robb",1,"9/10/1998","Senate Hearings","Authority",6,0.0439
"2532",2204,"Iraq","Rockefeller",1,"7/31/2002","Senate Hearings","Authority",2,0.0117
"2534",470,"Iraq","Rockefeller",1,"10/10/2002","Senate","Authority",3,0.0141
"2537",2353,"North Korea","Rockefeller",1,"2/4/2003","Senate Hearings","Authority",2,0.0277
"2538",1647,"Afghanistan","Roemer",1,"9/14/2001","House","Authority",1,0.065
"2547",1436,"Iraq","Roybal-Allard",1,"10/10/2002","House","Authority",1,0.0152
"2552",2205,"Iraq","SarbanesP",1,"7/31/2002","Senate Hearings","Authority",1,0.0108
"2554",522,"Iraq","SarbanesP",1,"10/9/2002","Senate","Authority",14,0.0538
"2557",428,"Iraq","SarbanesP",1,"10/10/2002","Senate","Authority",5,0.0597
"2561",2463,"Sudan","SarbanesP",1,"9/9/2004","Senate Hearings","Authority",7,0.0954
"2563",1092,"Iraq","Schakowsky",1,"3/5/2003","House","Authority",2,0.0315
"2571",843,"Sudan","Schiff",1,"7/21/2004","House","Authority",1,0.0112
"2580",469,"Iraq","Schumer",1,"10/10/2002","Senate","Authority",2,0.0112
"2585",556,"Sudan","Schwartz",1,"4/5/2006","House","Authority",2,0.0518
"2591",1180,"Libya","Schwartz",1,"3/31/2011","House Hearings","Authority",1,0.0486
"2593",1961,"Russia","ScottD",1,"11/9/2008","House Hearings","Authority",1,0.0387
"2596",1541,"Iraq","ScottVA",1,"10/9/2002","House","Authority",3,0.0137
"2599",1542,"Iraq","Serrano",1,"10/9/2002","House","Authority",3,0.0367
"2605",2090,"Iran","Shaheen",1,"6/22/2010","Senate Hearings","Authority",3,0.0928
"2606",2230,"Libya","Shaheen",1,"3/31/2011","Senate Hearings","Authority",1,0.0306
"2609",2218,"Libya","Shaheen",1,"6/28/2011","Senate Hearings","Authority",5,0.1896
"2612",2241,"Syria","Shaheen",1,"11/9/2011","House Hearings","Authority",1,0.0394
"2613",48,"Russia","Shaheen",1,"2/16/2012","Senate","Authority",4,0.0379
"2617",2101,"Iran","Shaheen",1,"3/28/2012","Senate Hearings","Authority",1,0.0276
"2618",2326,"North Korea","Shaheen",1,"3/7/2013","Senate Hearings","Authority",2,0.0911
"2619",423,"Syria","Shaheen",1,"9/10/2013","Senate","Authority",1,0.0479
"2621",1294,"North Korea","Sherman",1,"3/16/2000","House Hearings","Authority",6,0.0082
"2625",1572,"Afghanistan","Sherman",1,"9/14/2001","House","Authority",1,0.0351
"2631",1097,"Iran","Sherman",1,"11/19/2006","House","Authority",4,0.0574
"2636",1382,"Iran","Sherman",1,"3/15/2007","House Hearings","Authority",1,0.004
"2641",862,"Sudan","Sherman",1,"7/30/2007","House","Authority",1,0.0225
"2642",1182,"Iran","Sherman",1,"7/9/2008","House Hearings","Authority",7,0.071
"2645",1772,"Iran","Sherman",1,"9/26/2008","House","Authority",3,0.0642
"2647",1962,"Russia","Sherman",1,"11/9/2008","House Hearings","Authority",1,0.0201
"2651",1287,"Libya","Sherman",1,"5/25/2011","House Hearings","Authority",3,0.0789
"2654",1016,"Libya","Sherman",1,"6/3/2011","House","Authority",7,0.0619
"2657",1058,"Libya","Sherman",1,"6/24/2011","House","Authority",4,0.0992
"2660",1982,"Russia","Sherman",1,"7/7/2011","House Hearings","Authority",2,0.042
"2665",906,"Iran","Sherman",1,"10/14/2011","House Hearings","Authority",3,0.0468
"2667",1925,"Russia","Sherman",1,"10/6/1999","House Hearings","Authority",2,0.0635
"2673",1582,"Afghanistan","Skelton",1,"9/14/2001","House","Authority",3,0.0657
"2677",1329,"Iraq","Skelton",1,"10/10/2002","House","Authority",4,0.0636
"2680",1117,"Iran","Skelton",1,"2/1/2006","House","Authority",1,0.0125
"2683",1544,"Iraq","SmithWA",1,"10/9/2002","House","Authority",5,0.0449
"2686",1032,"Libya","SmithWA",1,"6/3/2011","House","Authority",5,0.0517
"2687",1045,"Libya","SmithWA",1,"6/24/2011","House","Authority",5,0.0259
"2690",1295,"North Korea","Snyder",1,"3/16/2000","House Hearings","Authority",6,0.0492
"2692",2138,"Sudan","Snyder",1,"6/15/2004","Senate Hearings","Authority",5,0.0077
